Linux 5.19.0-43-generic (lsl-PC) 	06/10/2023 	_x86_64_	(16 CPU)

12:39:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:57 AM       6      1.01      0.00      1.01      0.00      0.00     97.98
12:40:57 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
12:40:57 AM       8      0.99      0.00      0.00      0.00      0.00     99.01
12:40:57 AM       9      4.95      0.00      1.98      0.00      0.00     93.07
12:40:57 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:40:57 AM      11      3.00      0.00      0.00      0.00      0.00     97.00
12:40:57 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:40:57 AM      13      4.00      0.00      1.00      0.00      0.00     95.00
12:40:57 AM      14      2.02      0.00      0.00      0.00      0.00     97.98
12:40:57 AM      15      0.00      0.00      0.00      2.00      0.00     98.00

12:40:57 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:58 AM     all      1.50      0.00      0.44      0.06      0.00     98.00
12:40:58 AM       0      1.98      0.00      0.00      0.00      0.00     98.02
12:40:58 AM       1      0.00      0.00      0.00      1.00      0.00     99.00
12:40:58 AM       2      0.99      0.00      0.99      0.00      0.00     98.02
12:40:58 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:58 AM       4      1.02      0.00      0.00      0.00      0.00     98.98
12:40:58 AM       5      1.96      0.00      2.94      0.00      0.00     95.10
12:40:58 AM       6      2.97      0.00      0.00      0.00      0.00     97.03
12:40:58 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:58 AM       8      1.00      0.00      0.00      0.00      0.00     99.00
12:40:58 AM       9      3.09      0.00      2.06      0.00      0.00     94.85
12:40:58 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:40:58 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:58 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:40:58 AM      13      5.94      0.00      0.00      0.00      0.00     94.06
12:40:58 AM      14      3.00      0.00      1.00      0.00      0.00     96.00
12:40:58 AM      15      2.00      0.00      0.00      0.00      0.00     98.00

12:40:58 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:59 AM     all      2.19      0.00      0.75      0.00      0.00     97.06
12:40:59 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:59 AM       1      1.00      0.00      2.00      0.00      0.00     97.00
12:40:59 AM       2      1.00      0.00      0.00      0.00      0.00     99.00
12:40:59 AM       3      1.98      0.00      0.99      0.00      0.00     97.03
12:40:59 AM       4      2.02      0.00      1.01      0.00      0.00     96.97
12:40:59 AM       5      1.01      0.00      1.01      0.00      0.00     97.98
12:40:59 AM       6      2.04      0.00      0.00      0.00      0.00     97.96
12:40:59 AM       7      2.00      0.00      1.00      0.00      0.00     97.00
12:40:59 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:40:59 AM       9      5.05      0.00      1.01      0.00      0.00     93.94
12:40:59 AM      10      0.99      0.00      0.99      0.00      0.00     98.02
12:40:59 AM      11      2.97      0.00      0.99      0.00      0.00     96.04
12:40:59 AM      12      0.99      0.00      0.99      0.00      0.00     98.02
12:40:59 AM      13      7.00      0.00      0.00      0.00      0.00     93.00
12:40:59 AM      14      1.01      0.00      0.00      0.00      0.00     98.99
12:40:59 AM      15      5.88      0.00      1.96      0.00      0.00     92.16

12:40:59 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:00 AM     all      4.16      0.00      1.45      0.00      0.00     94.40
12:41:00 AM       0      5.00      0.00      1.00      0.00      0.00     94.00
12:41:00 AM       1      4.00      0.00      0.00      0.00      0.00     96.00
12:41:00 AM       2      4.08      0.00      2.04      0.00      0.00     93.88
12:41:00 AM       3      6.19      0.00      3.09      0.00      0.00     90.72
12:41:00 AM       4      8.00      0.00      2.00      0.00      0.00     90.00
12:41:00 AM       5      2.02      0.00      3.03      0.00      0.00     94.95
12:41:00 AM       6      3.00      0.00      1.00      0.00      0.00     96.00
12:41:00 AM       7      6.00      0.00      3.00      0.00      0.00     91.00
12:41:00 AM       8      2.02      0.00      1.01      0.00      0.00     96.97
12:41:00 AM       9      5.00      0.00      2.00      0.00      0.00     93.00
12:41:00 AM      10      2.04      0.00      0.00      0.00      0.00     97.96
12:41:00 AM      11      2.02      0.00      1.01      0.00      0.00     96.97
12:41:00 AM      12      4.04      0.00      1.01      0.00      0.00     94.95
12:41:00 AM      13      3.09      0.00      1.03      0.00      0.00     95.88
12:41:00 AM      14      3.00      0.00      0.00      0.00      0.00     97.00
12:41:00 AM      15      6.86      0.00      1.96      0.00      0.00     91.18

12:41:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:01 AM     all      2.01      0.00      0.19      0.00      0.00     97.81
12:41:01 AM       0      1.00      0.00      0.00      0.00      0.00     99.00
12:41:01 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:41:01 AM       2      3.06      0.00      0.00      0.00      0.00     96.94
12:41:01 AM       3      5.94      0.00      0.00      0.00      0.00     94.06
12:41:01 AM       4      0.99      0.00      0.00      0.00      0.00     99.01
12:41:01 AM       5      1.02      0.00      0.00      0.00      0.00     98.98
12:41:01 AM       6      1.00      0.00      0.00      0.00      0.00     99.00
12:41:01 AM       7      7.84      0.00      0.00      0.00      0.00     92.16
12:41:01 AM       8      1.00      0.00      1.00      0.00      0.00     98.00
12:41:01 AM       9      1.00      0.00      0.00      0.00      0.00     99.00
12:41:01 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:41:01 AM      11      2.00      0.00      0.00      0.00      0.00     98.00
12:41:01 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:41:01 AM      13      4.95      0.00      1.98      0.00      0.00     93.07
12:41:01 AM      14      2.00      0.00      0.00      0.00      0.00     98.00
12:41:01 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:41:01 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:02 AM     all      2.20      0.00      0.56      0.00      0.00     97.24
12:41:02 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:41:02 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:41:02 AM       2      3.96      0.00      0.99      0.00      0.00     95.05
12:41:02 AM       3      5.05      0.00      0.00      0.00      0.00     94.95
12:41:02 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:41:02 AM       5      1.04      0.00      0.00      0.00      0.00     98.96
12:41:02 AM       6      1.00      0.00      0.00      0.00      0.00     99.00
12:41:02 AM       7      8.08      0.00      1.01      0.00      0.00     90.91
12:41:02 AM       8      0.99      0.00      0.00      0.00      0.00     99.01
12:41:02 AM       9      0.00      0.00      1.00      0.00      0.00     99.00
12:41:02 AM      10      0.99      0.00      0.00      0.00      0.00     99.01
12:41:02 AM      11      0.00      0.00      2.00      0.00      0.00     98.00
12:41:02 AM      12      2.00      0.00      1.00      0.00      0.00     97.00
12:41:02 AM      13      9.00      0.00      2.00      0.00      0.00     89.00
12:41:02 AM      14      3.00      0.00      1.00      0.00      0.00     96.00
12:41:02 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:41:02 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:03 AM     all      1.76      0.00      0.31      0.00      0.00     97.93
12:41:03 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:41:03 AM       1      1.00      0.00      0.00      0.00      0.00     99.00
12:41:03 AM       2      2.00      0.00      0.00      0.00      0.00     98.00
12:41:03 AM       3      5.00      0.00      0.00      0.00      0.00     95.00
12:41:03 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:41:03 AM       5      0.99      0.00      1.98      0.00      0.00     97.03
12:41:03 AM       6      0.99      0.00      0.99      0.00      0.00     98.02
12:41:03 AM       7     11.00      0.00      1.00      0.00      0.00     88.00
12:41:03 AM       8      1.00      0.00      0.00      0.00      0.00     99.00
12:41:03 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:41:03 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:41:03 AM      11      2.00      0.00      0.00      0.00      0.00     98.00
12:41:03 AM      12      2.02      0.00      0.00      0.00      0.00     97.98
12:41:03 AM      13      1.00      0.00      0.00      0.00      0.00     99.00
12:41:03 AM      14      1.01      0.00      1.01      0.00      0.00     97.98
12:41:03 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:41:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:04 AM     all      2.14      0.00      0.82      0.06      0.00     96.98
12:41:04 AM       0      1.01      0.00      0.00      0.00      0.00     98.99
12:41:04 AM       1      0.99      0.00      1.98      0.00      0.00     97.03
12:41:04 AM       2      0.00      0.00      1.03      0.00      0.00     98.97
12:41:04 AM       3      2.06      0.00      0.00      0.00      0.00     97.94
12:41:04 AM       4      3.96      0.00      0.99      0.00      0.00     95.05
12:41:04 AM       5      4.00      0.00      1.00      0.00      0.00     95.00
12:41:04 AM       6      2.04      0.00      0.00      0.00      0.00     97.96
12:41:04 AM       7      4.95      0.00      1.98      0.00      0.00     93.07
12:41:04 AM       8      1.01      0.00      0.00      0.00      0.00     98.99
12:41:04 AM       9      0.00      0.00      1.01      0.00      0.00     98.99
12:41:04 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
12:41:04 AM      11      2.00      0.00      0.00      0.00      0.00     98.00
12:41:04 AM      12      2.02      0.00      0.00      0.00      0.00     97.98
12:41:04 AM      13      5.00      0.00      2.00      0.00      0.00     93.00
12:41:04 AM      14      1.00      0.00      1.00      0.00      0.00     98.00
12:41:04 AM      15      3.00      0.00      2.00      1.00      0.00     94.00

12:41:04 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:05 AM     all      1.13      0.00      0.38      0.00      0.00     98.49
12:41:05 AM       0      0.99      0.00      0.00      0.00      0.00     99.01
12:41:05 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:41:05 AM       2      1.00      0.00      0.00      0.00      0.00     99.00
12:41:05 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:41:05 AM       4      5.05      0.00      0.00      0.00      0.00     94.95
12:41:05 AM       5      0.00      0.00      1.00      0.00      0.00     99.00
12:41:05 AM       6      0.99      0.00      0.99      0.00      0.00     98.02
12:41:05 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:41:05 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:41:05 AM       9      2.00      0.00      1.00      0.00      0.00     97.00
12:41:05 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:41:05 AM      11      1.98      0.00      0.99      0.00      0.00     97.03
12:41:05 AM      12      1.00      0.00      0.00      0.00      0.00     99.00
12:41:05 AM      13      2.06      0.00      1.03      0.00      0.00     96.91
12:41:05 AM      14      3.03      0.00      1.01      0.00      0.00     95.96
12:41:05 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:41:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:06 AM     all      1.57      0.00      0.38      0.00      0.00     98.05
12:41:06 AM       0      0.00      0.00      1.00      0.00      0.00     99.00
12:41:06 AM       1      3.06      0.00      0.00      0.00      0.00     96.94
12:41:06 AM       2      0.99      0.00      1.98      0.00      0.00     97.03
12:41:06 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:41:06 AM       4      2.06      0.00      1.03      0.00      0.00     96.91
12:41:06 AM       5      3.00      0.00      0.00      0.00      0.00     97.00
12:41:06 AM       6      1.00      0.00      1.00      0.00      0.00     98.00
12:41:06 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
12:41:06 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:41:06 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:41:06 AM      10      4.04      0.00      0.00      0.00      0.00     95.96
12:41:06 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:41:06 AM      12      3.03      0.00      0.00      0.00      0.00     96.97
12:41:06 AM      13      5.05      0.00      1.01      0.00      0.00     93.94
12:41:06 AM      14      1.00      0.00      0.00      0.00      0.00     99.00
12:41:06 AM      15      0.99      0.00      0.00      0.00      0.00     99.01

12:41:06 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:07 AM     all      3.02      0.00      0.31      0.00      0.00     96.67
12:41:07 AM       0      2.04      0.00      0.00      0.00      0.00     97.96
12:41:07 AM       1      2.00      0.00      0.00      0.00      0.00     98.00
12:41:07 AM       2      3.06      0.00      0.00      0.00      0.00     96.94
12:41:07 AM       3      2.02      0.00      0.00      0.00      0.00     97.98
12:41:07 AM       4      4.08      0.00      0.00      0.00      0.00     95.92
12:41:07 AM       5      1.02      0.00      0.00      0.00      0.00     98.98
12:41:07 AM       6      2.02      0.00      0.00      0.00      0.00     97.98
12:41:07 AM       7      3.00      0.00      0.00      0.00      0.00     97.00
12:41:07 AM       8      1.98      0.00      0.00      0.00      0.00     98.02
12:41:07 AM       9      1.02      0.00      0.00      0.00      0.00     98.98
12:41:07 AM      10      3.96      0.00      0.99      0.00      0.00     95.05
12:41:07 AM      11      4.00      0.00      1.00      0.00      0.00     95.00
12:41:07 AM      12      1.98      0.00      0.99      0.00      0.00     97.03
12:41:07 AM      13      8.82      0.00      0.98      0.00      0.00     90.20
12:41:07 AM      14      6.00      0.00      0.00      0.00      0.00     94.00
12:41:07 AM      15      1.02      0.00      1.02      0.00      0.00     97.96

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      2.41      0.00      0.67      0.03      0.00     96.88
Average:          0      1.87      0.00      0.53      0.06      0.00     97.55
Average:          1      2.07      0.00      0.56      0.04      0.00     97.32
Average:          2      2.32      0.00      0.49      0.00      0.00     97.20
Average:          3      1.81      0.00      0.38      0.00      0.00     97.81
Average:          4      3.87      0.00      0.52      0.04      0.00     95.57
Average:          5      1.68      0.00      1.08      0.01      0.00     97.23
Average:          6      3.67      0.00      0.65      0.00      0.00     95.68
Average:          7      2.07      0.00      0.61      0.00      0.00     97.32
Average:          8      2.02      0.00      0.69      0.03      0.00     97.26
Average:          9      3.10      0.00      0.71      0.00      0.00     96.19
Average:         10      2.37      0.00      0.59      0.00      0.00     97.05
Average:         11      2.24      0.00      0.90      0.00      0.00     96.85
Average:         12      2.82      0.00      0.88      0.15      0.00     96.15
Average:         13      2.46      0.00      0.60      0.00      0.00     96.94
Average:         14      2.14      0.00      0.90      0.00      0.00     96.96
Average:         15      2.09      0.00      0.70      0.18      0.00     97.02
